Time,Voltage
0.064,6.201
0.064,6.211
0.064,6.226
0.064,6.235
0.064,6.25
0.064,6.26
0.064,6.274
0.064,6.284
0.064,6.299
0.064,6.309
0.064,6.323
0.064,6.333
0.064,6.348
0.064,6.357
0.064,6.372
0.064,6.387
0.065,6.396
0.065,6.406
0.065,6.421
0.065,6.431
0.065,6.445
0.065,6.455
0.065,6.47
0.065,6.479
0.065,6.489
0.065,6.504
0.065,6.514
0.065,6.528
0.065,6.538
0.065,6.553
0.065,6.562
0.065,6.572
0.065,6.587
0.065,6.597
0.065,6.606
0.065,6.621
0.065,6.631
0.065,6.646
0.065,6.655
0.065,6.67
0.065,6.68
0.066,6.689
0.066,6.704
0.066,6.714
0.066,6.724
0.066,6.738
0.066,6.748
0.066,6.758
0.066,6.772
0.066,6.782
0.066,6.792
0.066,6.807
0.066,6.816
0.066,6.826
0.066,6.841
0.066,6.851
0.066,6.86
0.066,6.875
0.066,6.885
0.066,6.895
0.066,6.904
0.066,6.919
0.066,6.929
0.066,6.938
0.066,6.953
0.066,6.963
0.067,6.973
0.067,6.987
0.067,6.997
0.067,7.007
0.067,7.017
0.067,7.031
0.067,7.041
0.067,7.051
0.067,7.061
0.067,7.07
0.067,7.085
0.067,7.095
0.067,7.104
0.067,7.114
0.067,7.129
0.067,7.139
0.067,7.148
0.067,7.158
0.067,7.168
0.067,7.178
0.067,7.192
0.067,7.202
0.067,7.212
0.067,7.222
0.067,7.236
0.068,7.246
0.068,7.256
0.068,7.271
0.068,7.275
0.068,7.29
0.068,7.3
0.068,7.31
0.068,7.319
0.068,7.329
0.068,7.344
0.068,7.354
0.068,7.363
0.068,7.373
0.068,7.383
0.068,7.393
0.068,7.402
0.068,7.412
0.068,7.422
0.068,7.432
0.068,7.446
0.068,7.451
0.068,7.466
0.068,7.476
0.068,7.485
0.068,7.5
0.069,7.505
0.069,7.515
0.069,7.524
0.069,7.539
0.069,7.544
0.069,7.554
0.069,7.568
0.069,7.578
0.069,7.583
0.069,7.598
0.069,7.607
0.069,7.617
0.069,7.627
0.069,7.637
0.069,7.646
0.069,7.656
0.069,7.666
0.069,7.676
0.069,7.686
0.069,7.695
0.069,7.705
0.069,7.715
0.069,7.725
0.069,7.734
0.069,7.744
0.07,7.754
0.07,7.764
0.07,7.769
0.07,7.778
0.07,7.788
0.07,7.798
0.07,7.808
0.07,7.822
0.07,7.827
0.07,7.837
0.07,7.847
0.07,7.856
0.07,7.861
0.07,7.876
0.07,7.886
0.07,7.891
0.07,7.9
0.07,7.91
0.07,7.92
0.07,7.93
0.07,7.939
0.07,7.949
0.07,7.954
0.07,7.969
0.07,7.974
0.071,7.983
0.071,7.993
0.071,8.003
0.071,8.013
0.071,8.018
0.071,8.027
0.071,8.037
0.071,8.047
0.071,8.057
0.071,8.066
0.071,8.071
0.071,8.081
0.071,8.091
0.071,8.096
0.071,8.11
0.071,8.115
0.071,8.125
0.071,8.135
0.071,8.145
0.071,8.149
0.071,8.159
0.071,8.169
0.071,8.179
0.071,8.184
0.071,8.193
0.072,8.203
0.072,8.208
0.072,8.218
0.072,8.228
0.072,8.237
0.072,8.242
0.072,8.252
0.072,8.262
0.072,8.267
0.072,8.281
0.072,8.286
0.072,8.291
0.072,8.301
0.072,8.311
0.072,8.315
0.072,8.33
0.072,8.335
0.072,8.345
0.072,8.35
0.072,8.359
0.072,8.364
0.072,8.374
0.072,8.384
0.072,8.389
0.072,8.398
0.073,8.408
0.073,8.413
0.073,8.423
0.073,8.433
0.073,8.438
0.073,8.447
0.073,8.457
0.073,8.462
0.073,8.467
0.073,8.477
0.073,8.486
0.073,8.491
0.073,8.501
0.073,8.506
0.073,8.516
0.073,8.521
0.073,8.53
0.073,8.535
0.073,8.545
0.073,8.555
0.073,8.56
0.073,8.564
0.073,8.574
0.073,8.579
0.073,8.589
0.074,8.594
0.074,8.604
0.074,8.608
0.074,8.613
0.074,8.623
0.074,8.633
0.074,8.638
0.074,8.647
0.074,8.652
0.074,8.657
0.074,8.667
0.074,8.672
0.074,8.682
0.074,8.687
0.074,8.691
0.074,8.701
0.074,8.706
0.074,8.716
0.074,8.721
0.074,8.726
0.074,8.735
0.074,8.74
0.074,8.75
0.074,8.755
0.074,8.76
0.075,8.765
0.075,8.77
0.075,8.779
0.075,8.784
0.075,8.789
0.075,8.799
0.075,8.804
0.075,8.809
0.075,8.818
0.075,8.823
0.075,8.833
0.075,8.838
0.075,8.843
0.075,8.848
0.075,8.857
0.075,8.862
0.075,8.867
0.075,8.872
0.075,8.882
0.075,8.882
0.075,8.892
0.075,8.896
0.075,8.901
0.075,8.906
0.075,8.916
0.076,8.921
0.076,8.926
0.076,8.931
0.076,8.936
0.076,8.94
0.076,8.95
0.076,8.955
0.076,8.955
0.076,8.965
0.076,8.97
0.076,8.975
0.076,8.979
0.076,8.989
0.076,8.989
0.076,8.999
0.076,9.004
0.076,9.009
0.076,9.014
0.076,9.019
0.076,9.023
0.076,9.028
0.076,9.033
0.076,9.038
0.076,9.043
0.076,9.048
0.077,9.053
0.077,9.063
0.077,9.063
0.077,9.072
0.077,9.072
0.077,9.077
0.077,9.087
0.077,9.087
0.077,9.092
0.077,9.097
0.077,9.106
0.077,9.106
0.077,9.111
0.077,9.116
0.077,9.121
0.077,9.126
0.077,9.131
0.077,9.136
0.077,9.141
0.077,9.146
0.077,9.15
0.077,9.155
0.077,9.16
0.077,9.16
0.077,9.165
0.078,9.17
0.078,9.175
0.078,9.18
0.078,9.185
0.078,9.189
0.078,9.189
0.078,9.194
0.078,9.199
0.078,9.204
0.078,9.209
0.078,9.214
0.078,9.219
0.078,9.219
0.078,9.224
0.078,9.229
0.078,9.233
0.078,9.238
0.078,9.238
0.078,9.243
0.078,9.248
0.078,9.253
0.078,9.258
0.078,9.258
0.078,9.263
0.078,9.268
0.079,9.268
0.079,9.272
0.079,9.277
0.079,9.282
0.079,9.287
0.079,9.287
0.079,9.292
0.079,9.297
0.079,9.297
0.079,9.302
0.079,9.307
0.079,9.307
0.079,9.312
0.079,9.316
0.079,9.316
0.079,9.321
0.079,9.326
0.079,9.326
0.079,9.331
0.079,9.331
0.079,9.336
0.079,9.341
0.079,9.341
0.079,9.346
0.079,9.351
0.08,9.351
0.08,9.355
0.08,9.355
0.08,9.36
0.08,9.36
0.08,9.365
0.08,9.365
0.08,9.37
0.08,9.375
0.08,9.375
0.08,9.38
0.08,9.38
0.08,9.385
0.08,9.385
0.08,9.385
0.08,9.39
0.08,9.395
0.08,9.395
0.08,9.399
0.08,9.399
0.08,9.399
0.08,9.404
0.08,9.404
0.08,9.409
0.08,9.414
0.081,9.414
0.081,9.414
0.081,9.419
0.081,9.419
0.081,9.424
0.081,9.424
0.081,9.424
0.081,9.429
0.081,9.429
0.081,9.429
0.081,9.434
0.081,9.434
0.081,9.438
0.081,9.438
0.081,9.438
0.081,9.438
0.081,9.443
0.081,9.448
0.081,9.448
0.081,9.453
0.081,9.453
0.081,9.453
0.081,9.453
0.081,9.458
0.081,9.458
0.082,9.458
0.082,9.458
0.082,9.463
0.082,9.463
0.082,9.463
0.082,9.468
0.082,9.463
0.082,9.468
0.082,9.473
0.082,9.473
0.082,9.473
0.082,9.473
0.082,9.473
0.082,9.473
0.082,9.478
0.082,9.478
0.082,9.478
0.082,9.478
0.082,9.482
0.082,9.482
0.082,9.482
0.082,9.482
0.082,9.482
0.082,9.482
0.082,9.487
0.083,9.487
0.083,9.487
0.083,9.492
0.083,9.492
0.083,9.492
0.083,9.492
0.083,9.492
0.083,9.492
0.083,9.497
0.083,9.497
0.083,9.497
0.083,9.497
0.083,9.497
0.083,9.497
0.083,9.497
0.083,9.497
0.083,9.502
0.083,9.497
0.083,9.502
0.083,9.497
0.083,9.497
0.083,9.497
0.083,9.497
0.083,9.497
0.083,9.492
0.084,9.492
0.084,9.492
0.084,9.492
0.084,9.492
0.084,9.492
0.084,9.492
0.084,9.487
0.084,9.487
0.084,9.482
0.084,9.487
0.084,9.482
0.084,9.482
0.084,9.482
0.084,9.482
0.084,9.478
0.084,9.478
0.084,9.478
0.084,9.478
0.084,9.473
0.084,9.473
0.084,9.473
0.084,9.473
0.084,9.473
0.084,9.473
0.084,9.468
0.085,9.468
0.085,9.468
0.085,9.463
0.085,9.463
0.085,9.463
0.085,9.458
0.085,9.458
0.085,9.458
0.085,9.458
0.085,9.453
0.085,9.453
0.085,9.453
0.085,9.453
0.085,9.448
0.085,9.448
0.085,9.443
0.085,9.443
0.085,9.443
0.085,9.438
0.085,9.438
0.085,9.438
0.085,9.434
0.085,9.434
0.085,9.434
0.085,9.429
0.086,9.429
0.086,9.424
0.086,9.424
0.086,9.419
0.086,9.419
0.086,9.419
0.086,9.414
0.086,9.414
0.086,9.414
0.086,9.409
0.086,9.404
0.086,9.404
0.086,9.399
0.086,9.399
0.086,9.395
0.086,9.395
0.086,9.395
0.086,9.39
0.086,9.39
0.086,9.385
0.086,9.385
0.086,9.38
0.086,9.38
0.086,9.375
0.086,9.375
0.087,9.365
0.087,9.365
0.087,9.365
0.087,9.36
0.087,9.355
0.087,9.355
0.087,9.351
0.087,9.351
0.087,9.346
0.087,9.346
0.087,9.341
0.087,9.336
0.087,9.336
0.087,9.331
0.087,9.331
0.087,9.326
0.087,9.321
0.087,9.321
0.087,9.316
0.087,9.316
0.087,9.312
0.087,9.307
0.087,9.307
0.087,9.302
0.087,9.297
0.088,9.297
0.088,9.287
0.088,9.287
0.088,9.282
0.088,9.282
0.088,9.277
0.088,9.272
0.088,9.268
0.088,9.268
0.088,9.263
0.088,9.258
0.088,9.258
0.088,9.253
0.088,9.248
0.088,9.243
0.088,9.238
0.088,9.238
0.088,9.233
0.088,9.229
0.088,9.224
0.088,9.219
0.088,9.219
0.088,9.214
0.088,9.209
0.088,9.204
0.089,9.199
0.089,9.199
0.089,9.189
0.089,9.189
0.089,9.185
0.089,9.18
0.089,9.175
0.089,9.17
0.089,9.165
0.089,9.16
0.089,9.16
0.089,9.155
0.089,9.15
0.089,9.146
0.089,9.141
0.089,9.136
0.089,9.131
0.089,9.126
0.089,9.121
0.089,9.116
0.089,9.111
0.089,9.111
0.089,9.102
0.089,9.102
0.089,9.092
0.09,9.092
0.09,9.087
0.09,9.082
0.09,9.072
0.09,9.072
0.09,9.067
0.09,9.063
0.09,9.058
0.09,9.053
0.09,9.043
0.09,9.038
0.09,9.038
0.09,9.028
0.09,9.023
0.09,9.019
0.09,9.014
0.09,9.009
0.09,9.004
0.09,8.999
0.09,8.994
0.09,8.989
0.09,8.984
0.09,8.975
0.09,8.97
0.09,8.965
0.091,8.96
0.091,8.955
0.091,8.95
0.091,8.945
0.091,8.94
0.091,8.931
0.091,8.926
0.091,8.921
0.091,8.916
0.091,8.911
0.091,8.906
0.091,8.896
0.091,8.892
0.091,8.887
0.091,8.882
0.091,8.877
0.091,8.867
0.091,8.862
0.091,8.857
0.091,8.848
0.091,8.843
0.091,8.838
0.091,8.833
0.091,8.828
0.091,8.818
0.092,8.813
0.092,8.809
0.092,8.799
0.092,8.794
0.092,8.789
0.092,8.779
0.092,8.779
0.092,8.77
0.092,8.765
0.092,8.76
0.092,8.75
0.092,8.745
0.092,8.735
0.092,8.73
0.092,8.721
0.092,8.716
0.092,8.711
0.092,8.701
0.092,8.696
0.092,8.691
0.092,8.682
0.092,8.677
0.092,8.672
0.092,8.662
0.092,8.657
0.093,8.647
0.093,8.643
0.093,8.633
0.093,8.628
0.093,8.623
0.093,8.613
0.093,8.608
0.093,8.599
0.093,8.594
0.093,8.584
0.093,8.579
0.093,8.574
0.093,8.564
0.093,8.555
0.093,8.55
0.093,8.54
0.093,8.535
0.093,8.525
0.093,8.521
0.093,8.511
0.093,8.501
0.093,8.496
0.093,8.486
0.093,8.481
0.093,8.477
0.094,8.467
0.094,8.457
0.094,8.452
0.094,8.442
0.094,8.438
0.094,8.428
0.094,8.418
0.094,8.413
0.094,8.403
0.094,8.394
0.094,8.389
0.094,8.379
0.094,8.369
0.094,8.364
0.094,8.359
0.094,8.35
0.094,8.34
0.094,8.33
0.094,8.325
0.094,8.315
0.094,8.306
0.094,8.301
0.094,8.291
0.094,8.281
0.094,8.276
0.095,8.267
0.095,8.262
0.095,8.252
0.095,8.242
0.095,8.232
0.095,8.228
0.095,8.218
0.095,8.208
0.095,8.203
0.095,8.193
0.095,8.184
0.095,8.179
0.095,8.169
0.095,8.159
0.095,8.149
0.095,8.145
0.095,8.135
0.095,8.125
0.095,8.115
0.095,8.105
0.095,8.096
0.095,8.091
0.095,8.081
0.095,8.071
0.095,8.066
0.096,8.057
0.096,8.047
0.096,8.037
0.096,8.027
0.096,8.018
0.096,8.013
0.096,7.998
0.096,7.993
0.096,7.983
0.096,7.974
0.096,7.969
0.096,7.954
0.096,7.944
0.096,7.939
0.096,7.93
0.096,7.92
0.096,7.91
0.096,7.9
0.096,7.891
0.096,7.881
0.096,7.876
0.096,7.861
0.096,7.856
0.096,7.842
0.096,7.837
0.097,7.827
0.097,7.817
0.097,7.803
0.097,7.798
0.097,7.788
0.097,7.778
0.097,7.769
0.097,7.759
0.097,7.749
0.097,7.739
0.097,7.729
0.097,7.72
0.097,7.71
0.097,7.7
0.097,7.695
0.097,7.681
0.097,7.671
0.097,7.661
0.097,7.651
0.097,7.642
0.097,7.637
0.097,7.622
0.097,7.612
0.097,7.603
0.097,7.598
0.098,7.583
0.098,7.573
0.098,7.563
0.098,7.554
0.098,7.544
0.098,7.534
0.098,7.524
0.098,7.515
0.098,7.505
0.098,7.5
0.098,7.485
0.098,7.471
0.098,7.466
0.098,7.451
0.098,7.446
0.098,7.432
0.098,7.427
0.098,7.412
0.098,7.402
0.098,7.393
0.098,7.383
0.098,7.373
0.098,7.363
0.098,7.349
0.098,7.339
0.099,7.329
0.099,7.319
0.099,7.31
0.099,7.3
0.099,7.29
0.099,7.275
0.099,7.266
0.099,7.256
0.099,7.246
0.099,7.236
0.099,7.227
0.099,7.212
0.099,7.202
0.099,7.192
0.099,7.178
0.099,7.168
0.099,7.158
0.099,7.148
0.099,7.139
0.099,7.129
0.099,7.114
0.099,7.104
0.099,7.095
0.099,7.085
0.099,7.07
0.1,7.061
0.1,7.051
0.1,7.041
0.1,7.031
0.1,7.017
0.1,7.007
0.1,6.997
0.1,6.987
0.1,6.973
0.1,6.963
0.1,6.953
0.1,6.938
0.1,6.929
0.1,6.919
0.1,6.904
0.1,6.895
0.1,6.885
0.1,6.875
0.1,6.86
0.1,6.851
0.1,6.841
0.1,6.826
0.1,6.816
0.1,6.807
0.1,6.797
0.101,6.782
0.101,6.772
0.101,6.763
0.101,6.748
0.101,6.738
0.101,6.729
0.101,6.714
0.101,6.704
0.101,6.694
0.101,6.68
0.101,6.67
0.101,6.66
0.101,6.646
0.101,6.636
0.101,6.626
0.101,6.611
0.101,6.602
0.101,6.587
0.101,6.577
0.101,6.567
0.101,6.553
0.101,6.543
0.101,6.528
0.101,6.519
0.101,6.504
0.102,6.494
0.102,6.484
0.102,6.47
0.102,6.455
0.102,6.445
0.102,6.436
0.102,6.421
0.102,6.411
0.102,6.396
0.102,6.387
0.102,6.372
0.102,6.362
0.102,6.348
0.102,6.338
0.102,6.328
0.102,6.313
0.102,6.304
0.102,6.289
0.102,6.279
0.102,6.265
0.102,6.255
0.102,6.24
0.102,6.23
0.102,6.216
0.102,6.206
0.103,6.191
0.103,6.182
0.103,6.167
0.103,6.157
0.103,6.143
0.103,6.133
0.103,6.118
0.103,6.104
0.103,6.094
0.103,6.079
0.103,6.069
0.103,6.055
0.103,6.045
0.103,6.03
0.103,6.016
0.103,6.006
0.103,5.991
0.103,5.981
0.103,5.967
0.103,5.952
0.103,5.942
0.103,5.928
0.103,5.918
0.103,5.903
0.103,5.889
0.104,5.879
0.104,5.864
0.104,5.85
0.104,5.84
0.104,5.825
0.104,5.811
0.104,5.801
0.104,5.786
0.104,5.771
0.104,5.762
0.104,5.747
0.104,5.732
0.104,5.723
0.104,5.708
0.104,5.693
0.104,5.684
0.104,5.669
0.104,5.654
0.104,5.645
0.104,5.63
0.104,5.615
0.104,5.601
0.104,5.586
0.104,5.576
0.104,5.562
0.105,5.547
0.105,5.537
0.105,5.522
0.105,5.508
0.105,5.498
0.105,5.483
0.105,5.469
0.105,5.454
0.105,5.444
0.105,5.43
0.105,5.415
0.105,5.4
0.105,5.391
0.105,5.376
0.105,5.361
0.105,5.352
0.105,5.332
0.105,5.322
0.105,5.308
0.105,5.293
0.105,5.278
0.105,5.269
0.105,5.254
0.105,5.239
0.105,5.225
0.106,5.21
0.106,5.195
0.106,5.186
0.106,5.171
0.106,5.156
0.106,5.142
0.106,5.127
0.106,5.117
0.106,5.103
0.106,5.088
0.106,5.073
0.106,5.059
0.106,5.049
0.106,5.034
0.106,5.02
0.106,5.005
0.106,4.99
0.106,4.976
0.106,4.966
0.106,4.951
0.106,4.937
0.106,4.922
0.106,4.907
0.106,4.893
0.106,4.883
0.107,4.863
0.107,4.854
0.107,4.834
0.107,4.824
0.107,4.81
0.107,4.795
0.107,4.78
0.107,4.766
0.107,4.751
0.107,4.736
0.107,4.727
0.107,4.712
0.107,4.692
0.107,4.678
0.107,4.668
0.107,4.653
0.107,4.639
0.107,4.624
0.107,4.609
0.107,4.595
0.107,4.58
0.107,4.565
0.107,4.551
0.107,4.536
0.107,4.521
0.108,4.507
0.108,4.492
0.108,4.478
0.108,4.463
0.108,4.453
0.108,4.438
0.108,4.419
0.108,4.409
0.108,4.395
0.108,4.375
0.108,4.36
0.108,4.351
0.108,4.336
0.108,4.316
0.108,4.307
0.108,4.287
0.108,4.272
0.108,4.263
0.108,4.248
0.108,4.233
0.108,4.219
0.108,4.199
0.108,4.185
0.108,4.17
0.108,4.16
0.109,4.141
0.109,4.126
0.109,4.111
0.109,4.097
0.109,4.082
0.109,4.067
0.109,4.053
0.109,4.038
0.109,4.023
0.109,4.009
0.109,3.994
0.109,3.979
0.109,3.965
0.109,3.95
0.109,3.931
0.109,3.921
0.109,3.901
0.109,3.887
0.109,3.872
0.109,3.857
0.109,3.843
0.109,3.828
0.109,3.813
0.109,3.799
0.109,3.779
0.11,3.77
0.11,3.75
0.11,3.735
0.11,3.726
0.11,3.706
0.11,3.691
0.11,3.677
0.11,3.662
0.11,3.647
0.11,3.633
0.11,3.618
0.11,3.599
0.11,3.584
0.11,3.569
0.11,3.555
0.11,3.54
0.11,3.525
0.11,3.511
0.11,3.491
0.11,3.477
0.11,3.467
0.11,3.447
0.11,3.433
0.11,3.418
0.11,3.403
0.111,3.384
0.111,3.374
0.111,3.359
0.111,3.34
0.111,3.325
0.111,3.311
0.111,3.296
0.111,3.281
0.111,3.262
0.111,3.247
0.111,3.232
0.111,3.218
0.111,3.203
0.111,3.188
0.111,3.169
0.111,3.154
0.111,3.14
0.111,3.13
0.111,3.11
0.111,3.096
0.111,3.081
0.111,3.062
0.111,3.047
0.111,3.032
0.111,3.018
0.112,3.003
0.112,2.988
0.112,2.974
0.112,2.954
0.112,2.939
0.112,2.925
0.112,2.91
0.112,2.896
0.112,2.881
0.112,2.861
0.112,2.852
0.112,2.832
0.112,2.817
0.112,2.803
0.112,2.788
0.112,2.773
0.112,2.754
0.112,2.739
0.112,2.725
0.112,2.705
0.112,2.69
0.112,2.676
0.112,2.661
0.112,2.642
0.112,2.627
0.113,2.617
0.113,2.598
0.113,2.583
0.113,2.568
0.113,2.549
0.113,2.534
0.113,2.52
0.113,2.505
0.113,2.49
0.113,2.471
0.113,2.456
0.113,2.441
0.113,2.427
0.113,2.412
0.113,2.393
0.113,2.378
0.113,2.363
0.113,2.344
0.113,2.329
0.113,2.314
0.113,2.295
0.113,2.28
0.113,2.266
0.113,2.251
0.113,2.236
0.114,2.217
0.114,2.202
0.114,2.188
0.114,2.173
0.114,2.158
0.114,2.139
0.114,2.124
0.114,2.109
0.114,2.09
0.114,2.075
0.114,2.061
0.114,2.046
0.114,2.031
0.114,2.012
0.114,1.997
0.114,1.982
0.114,1.963
0.114,1.953
0.114,1.934
0.114,1.914
0.114,1.899
0.114,1.885
0.114,1.87
0.114,1.855
0.114,1.841
0.115,1.821
0.115,1.807
0.115,1.792
0.115,1.777
0.115,1.758
0.115,1.743
0.115,1.729
0.115,1.709
0.115,1.694
0.115,1.68
0.115,1.665
0.115,1.646
0.115,1.631
0.115,1.616
0.115,1.602
0.115,1.582
0.115,1.567
0.115,1.548
0.115,1.533
0.115,1.523
0.115,1.504
0.115,1.484
0.115,1.47
0.115,1.455
0.115,1.436
0.116,1.426
0.116,1.406
0.116,1.387
0.116,1.372
0.116,1.357
0.116,1.343
0.116,1.328
0.116,1.313
0.116,1.294
0.116,1.274
0.116,1.26
0.116,1.25
0.116,1.23
0.116,1.216
0.116,1.201
0.116,1.182
0.116,1.162
0.116,1.152
0.116,1.133
0.116,1.118
0.116,1.104
0.116,1.084
0.116,1.069
0.116,1.055
0.116,1.035
0.117,1.021
0.117,1.006
0.117,0.991
0.117,0.977
0.117,0.957
0.117,0.942
0.117,0.928
0.117,0.908
0.117,0.894
0.117,0.879
0.117,0.859
0.117,0.84
0.117,0.83
0.117,0.811
0.117,0.796
0.117,0.781
0.117,0.762
0.117,0.747
0.117,0.732
0.117,0.718
0.117,0.703
0.117,0.684
0.117,0.669
0.117,0.654
0.117,0.635
0.118,0.62
0.118,0.605
0.118,0.586
0.118,0.571
0.118,0.557
0.118,0.537
0.118,0.522
0.118,0.508
0.118,0.493
0.118,0.474
0.118,0.459
0.118,0.444
0.118,0.425
0.118,0.41
0.118,0.396
0.118,0.376
0.118,0.361
0.118,0.347
0.118,0.332
0.118,0.312
0.118,0.298
0.118,0.283
0.118,0.264
0.118,0.249
0.118,0.234
0.119,0.215
0.119,0.2
0.119,0.186
0.119,0.171
0.119,0.151
0.119,0.137
0.119,0.122
0.119,0.103
0.119,0.088
0.119,0.073
0.119,0.059
0.119,0.039
0.119,0.024
0.119,0.01
0.119,-0.01
0.119,-0.024
0.119,-0.039
0.119,-0.059
0.119,-0.073
0.119,-0.088
0.119,-0.107
0.119,-0.122
0.119,-0.137
0.119,-0.156
0.119,-0.171
0.12,-0.186
0.12,-0.2
0.12,-0.22
0.12,-0.234
0.12,-0.249
0.12,-0.269
0.12,-0.283
0.12,-0.298
0.12,-0.312
0.12,-0.332
0.12,-0.347
0.12,-0.366
0.12,-0.381
0.12,-0.396
0.12,-0.41
0.12,-0.43
0.12,-0.444
0.12,-0.464
0.12,-0.479
0.12,-0.493
0.12,-0.508
0.12,-0.527
0.12,-0.542
0.12,-0.562
0.12,-0.576
0.121,-0.591
0.121,-0.605
0.121,-0.625
0.121,-0.64
0.121,-0.659
0.121,-0.674
0.121,-0.688
0.121,-0.703
0.121,-0.723
0.121,-0.737
0.121,-0.752
0.121,-0.771
0.121,-0.786
0.121,-0.801
0.121,-0.82
0.121,-0.835
0.121,-0.85
0.121,-0.869
0.121,-0.884
0.121,-0.898
0.121,-0.918
0.121,-0.933
0.121,-0.947
0.121,-0.962
0.121,-0.981
0.122,-0.996
0.122,-1.011
0.122,-1.03
0.122,-1.045
0.122,-1.06
0.122,-1.074
0.122,-1.094
0.122,-1.108
0.122,-1.123
0.122,-1.143
0.122,-1.157
0.122,-1.172
0.122,-1.191
0.122,-1.206
0.122,-1.221
0.122,-1.235
0.122,-1.25
0.122,-1.27
0.122,-1.284
0.122,-1.299
0.122,-1.313
0.122,-1.333
0.122,-1.348
0.122,-1.362
0.122,-1.382
0.123,-1.396
0.123,-1.411
0.123,-1.426
0.123,-1.44
0.123,-1.46
0.123,-1.475
0.123,-1.489
0.123,-1.509
0.123,-1.523
0.123,-1.538
0.123,-1.553
0.123,-1.572
0.123,-1.582
0.123,-1.602
0.123,-1.616
0.123,-1.636
0.123,-1.65
0.123,-1.665
0.123,-1.68
0.123,-1.699
0.123,-1.714
0.123,-1.733
0.123,-1.748
0.123,-1.758
0.123,-1.777
0.124,-1.792
0.124,-1.807
0.124,-1.826
0.124,-1.841
0.124,-1.855
0.124,-1.87
0.124,-1.89
0.124,-1.904
0.124,-1.919
0.124,-1.938
0.124,-1.953
0.124,-1.968
0.124,-1.982
0.124,-1.997
0.124,-2.012
0.124,-2.031
0.124,-2.046
0.124,-2.061
0.124,-2.08
0.124,-2.095
0.124,-2.109
0.124,-2.124
0.124,-2.139
0.124,-2.158
0.124,-2.173
0.125,-2.188
0.125,-2.202
0.125,-2.222
0.125,-2.236
0.125,-2.251
0.125,-2.266
0.125,-2.285
0.125,-2.3
0.125,-2.314
0.125,-2.329
0.125,-2.344
0.125,-2.363
0.125,-2.378
0.125,-2.393
0.125,-2.407
0.125,-2.422
0.125,-2.441
0.125,-2.456
0.125,-2.471
0.125,-2.485
0.125,-2.5
0.125,-2.52
0.125,-2.534
0.125,-2.549
0.125,-2.568
0.126,-2.583
0.126,-2.598
0.126,-2.612
0.126,-2.627
0.126,-2.642
0.126,-2.656
0.126,-2.676
0.126,-2.69
0.126,-2.705
0.126,-2.725
0.126,-2.734
0.126,-2.754
0.126,-2.769
0.126,-2.783
0.126,-2.803
0.126,-2.813
0.126,-2.832
0.126,-2.847
0.126,-2.861
0.126,-2.881
0.126,-2.896
0.126,-2.91
0.126,-2.925
0.126,-2.939
0.126,-2.954
0.127,-2.969
0.127,-2.988
0.127,-3.003
0.127,-3.018
0.127,-3.032
0.127,-3.047
0.127,-3.062
0.127,-3.081
0.127,-3.096
0.127,-3.11
0.127,-3.125
0.127,-3.14
0.127,-3.154
0.127,-3.169
0.127,-3.188
0.127,-3.203
0.127,-3.218
0.127,-3.232
0.127,-3.247
0.127,-3.262
0.127,-3.276
0.127,-3.296
0.127,-3.311
0.127,-3.325
0.127,-3.34
0.128,-3.354
0.128,-3.369
0.128,-3.384
0.128,-3.398
0.128,-3.413
0.128,-3.428
0.128,-3.447
0.128,-3.462
0.128,-3.477
0.128,-3.491
0.128,-3.506
0.128,-3.521
0.128,-3.535
0.128,-3.55
0.128,-3.564
0.128,-3.579
0.128,-3.599
0.128,-3.613
0.128,-3.628
0.128,-3.643
0.128,-3.657
0.128,-3.672
0.128,-3.687
0.128,-3.701
0.128,-3.716
0.129,-3.73
0.129,-3.745
0.129,-3.76
0.129,-3.774
0.129,-3.789
0.129,-3.804
0.129,-3.818
0.129,-3.833
0.129,-3.848
0.129,-3.862
0.129,-3.877
0.129,-3.896
0.129,-3.906
0.129,-3.926
0.129,-3.94
0.129,-3.95
0.129,-3.965
0.129,-3.984
0.129,-3.999
0.129,-4.014
0.129,-4.028
0.129,-4.043
0.129,-4.058
0.129,-4.072
0.129,-4.087
0.13,-4.102
0.13,-4.116
0.13,-4.131
0.13,-4.146
0.13,-4.16
0.13,-4.175
0.13,-4.189
0.13,-4.204
0.13,-4.219
0.13,-4.233
0.13,-4.248
0.13,-4.263
0.13,-4.277
0.13,-4.292
0.13,-4.307
0.13,-4.321
0.13,-4.336
0.13,-4.346
0.13,-4.36
0.13,-4.38
0.13,-4.395
0.13,-4.404
0.13,-4.424
0.13,-4.434
0.13,-4.448
0.131,-4.463
0.131,-4.478
0.131,-4.492
0.131,-4.507
0.131,-4.521
0.131,-4.536
0.131,-4.551
0.131,-4.565
0.131,-4.58
0.131,-4.59
0.131,-4.604
0.131,-4.624
0.131,-4.634
0.131,-4.648
0.131,-4.663
0.131,-4.678
0.131,-4.687
0.131,-4.707
0.131,-4.717
0.131,-4.731
0.131,-4.746
0.131,-4.761
0.131,-4.775
0.131,-4.79
0.131,-4.805
0.132,-4.814
0.132,-4.829
0.132,-4.844
0.132,-4.858
0.132,-4.873
0.132,-4.888
0.132,-4.902
0.132,-4.912
0.132,-4.927
0.132,-4.941
0.132,-4.956
0.132,-4.971
0.132,-4.985
0.132,-4.995
0.132,-5.01
0.132,-5.024
0.132,-5.039
